umls_id,mondo_id
C0080218,18075
C0080218,19795
C0080333,17610
C0085084,3182
C0085084,20128
C0085110,8855
C0085111,43895
C0085159,694
C0085165,25489
C0085179,4941
C0085179,16822
C0085209,7012
C0085209,25149
C0085270,4769
C0085277,597
C0085311,43904
C0085313,5671
C0085315,5697
C0085395,7007
C0085399,16003
C0085423,21678
C0085426,21679
C0085543,6748
C0085547,16366
C0085578,19402
C0085582,5885
C0085615,7240
C0085622,1170
C0085650,809
C0085650,18854
C0085684,2910
C0085684,6903
C0085700,5569
C0085740,265
C0085740,2572
C0085742,43510
C0085747,24973
C0085750,5219
C0085758,18309
C0085762,2046
C0085762,7079
C0085784,1752
C0085810,5974
C0085819,705
C0085903,25417
C0085916,6955
C0085918,25489
C0085919,25489
C0085920,6682
C0085920,8076
C0085931,5668
C0085932,6614
C0085932,6617
C0085933,21641
C0085996,5287
C0085997,5287
C0086040,1158
C0086066,5709
C0086110,5789
C0086133,2050
C0086133,5379
C0086168,1160
C0086189,5567
C0086196,11292
C0086237,5027
C0086240,5384
C0086254,19170
C0086367,5387
C0086370,6828
C0086405,15364
C0086432,100313
C0086438,15977
C0086445,5376
C0086457,6589
C0086501,6566
C0086540,5446
C0086541,5446
C0086544,7766
C0086546,5127
C0086565,5154
C0086588,1371
C0086626,16013
C0086664,19773
C0086666,6805
C0086692,5070
C0086703,4049
C0086743,5178
C0086768,19960
C0086769,5383
C0086789,5318
C0086809,7547
C0086873,4907
C0086922,19167
C0086928,15167
C0086942,25382
C0086957,5979
C0086973,6893
C0087031,11429
C0087073,25062
C0087086,831
C0087169,5567
C0149504,5527
C0149622,1445
C0149781,2076
C0149869,5722
C0149922,6585
C0149958,1386
C0151293,21146
C0151295,1397
C0151311,3569
C0151572,7774
C0151588,5365
C0151699,5049
C0151721,5758
C0151878,2442
C0151888,7774
C0152025,1957
C0152061,19633
C0152062,6941
C0152110,6759
C0152112,2135
C0152113,1595
C0152113,15427
C0152191,4758
C0152203,3432
C0152204,4896
C0152206,1286
C0152207,1286
C0152216,4896
C0152217,1286
C0152223,3432
C0152227,1854
C0152234,18075
C0152234,19795
C0152237,5293
C0152266,4952
C0152267,4952
C0152276,6861
C0152423,10920
C0152424,15451
C0152426,18075
C0152426,19795
C0152431,7391
C0152441,18154
C0152936,19095
C0153113,6008
C0153132,4944
C0153167,4944
C0153249,253
C0153261,18312
C0153405,7079
C0153427,2564
C0153436,6971
C0153437,5694
C0153452,21253
C0153601,6895
C0153619,1398
C0153640,2913
C0153644,2633
C0153646,21234
C0154034,21234
C0154307,21969
C0154333,45057
C0154659,5527
C0154681,3182
C0154681,20128
C0154682,3182
C0154682,20128
C0154693,1170
C0154694,1170
C0154695,6497
C0154697,6497
C0154698,6497
C0154748,6960
C0154841,6951
C0154874,2708
C0155002,1941
C0155003,1941
C0155223,4926
C0155288,2003
C0155288,4037
C0155305,6649
C0155380,4843
C0155536,21945
C0155550,2453
C0156147,5011
C0156372,2946
C0158252,44339
C0158300,2471
C0158300,6763
C0158328,8600
C0158353,21167
C0158481,7391
C0158570,24291
C0158761,17985
C0158982,6866
C0160087,43895
C0162292,3425
C0162311,4907
C0162323,5578
C0162351,5480
C0162361,19287
C0162385,5327
C0162386,5327
C0162387,5327
C0162423,6580
C0162442,6592
C0162451,6616
C0162475,8533
C0162482,4936
C0162504,2260
C0162549,6731
C0162550,6731
C0162568,1676
C0162624,5745
C0162626,5656
C0162627,24295
C0162637,5973
C0162651,1561
C0162668,9637
C0162669,9637
C0162674,5181
C0162677,5687
C0162699,25294
C0162700,25294
C0162835,19290
C0162838,6602
C0162850,24249
C0162851,24249
C0162852,24249
C0175699,7041
C0175699,7043
C0175701,7030
C0175755,7238
C0175816,20108
C0178298,5093
C0178416,15909
C0178540,6685
C0186005,22510
C0205641,4970
C0205642,4970
C0205643,4970
C0205644,4970
C0205645,4970
C0205646,4972
C0205647,4972
C0205648,4972
C0205649,4972
C0205650,4972
C0205651,4972
C0205671,5650
C0205695,5369
C0205696,4993
C0205697,4993
C0205698,4993
C0205699,4993
C0205713,15626
C0205730,18849
C0205734,5147
C0205740,25397
C0205747,7964
C0205748,7964
C0205765,3725
C0205765,5219
C0205766,5167
C0205768,19781
C0205769,16698
C0205788,6500
C0205789,6500
C0205792,1589
C0205792,24583
C0205815,5058
C0205816,5058
C0205822,5106
C0205823,5106
C0205824,5060
C0205825,5060
C0205828,2013
C0205833,7959
C0205834,16642
C0205851,2510
C0205851,5564
C0205852,2510
C0205852,5564
C0205854,5626
C0205856,1569
C0205856,7039
C0205858,4944
C0205865,43251
C0205866,43251
C0205874,2363
C0205882,25371
C0205929,754
C0205944,5089
C0205945,5089
C0205969,6456
C0206019,20689
C0206044,5687
C0206051,6596
C0206061,15925
C0206063,43919
C0206093,5462
C0206141,15691
C0206142,15691
C0206143,15691
C0206145,4876
C0206239,43982
C0206260,22096
C0206525,5861
C0206554,19367
C0206609,5763
C0206613,5896
C0206647,11934
C0206650,2056
C0206667,16505
C0206703,6275
C0206708,42487
C0206712,3036
C0206729,2675
C0206732,15523
C0206738,6905
C0206739,6749
C0206750,5719
C0206764,21043
C0206767,6720
C0206769,21143
C0220597,4952
C0220650,1657
C0220658,7041
C0220658,7042
C0220681,15397
C0220704,8564
C0220744,9465
C0220756,18982
C0220757,17194
C0220991,2408
C0221009,5979
C0221021,3664
C0221055,16120
C0221056,16367
C0221057,3081
C0221215,15273
C0221227,4849
C0221355,16608
C0221356,15469
C0221357,21004
C0221386,18978
C0221390,610
C0221473,1941
C0221759,8076
C0221773,6789
C0221775,44339
C0227791,2770
C0231341,19303
C0231666,1459
C0232480,1441
C0233523,1164
C0233726,4730
C0233769,21084
C0233771,21084
C0233795,3398
C0234144,716
C0234146,7774
C0234162,437
C0234166,17658
C0234247,21667
C0234249,21667
C0234329,1535
C0234331,1535
C0234357,437
C0234462,598
C0234469,598
C0234472,598
C0234474,598
C0234476,598
C0234477,2905
C0234482,598
C0234484,598
C0234501,5638
C0234502,5638
C0234503,5638
C0234504,5638
C0234505,5638
C0234506,5638
C0234507,5638
C0234509,5638
C0234510,5638
C0234511,5638
C0234523,6800
C0234526,665
C0234526,5638
C0234527,665
C0234527,5638
C0234529,665
C0234529,5638
C0234533,1386
C0234535,1386
C0234544,6496
C0234784,7774
C0234974,5384
C0235013,11918
C0235025,2122
C0235026,2122
C0235026,4004
C0235063,21113
C0235066,4758
C0235068,4758
C0235480,4981
C0235585,21758
C0235660,7096
C0235880,1397
C0236001,1268
C0236018,5027
C0236664,7079
C0236664,21698
C0236733,3969
C0236735,5689
C0236742,5912
C0236804,3969
C0236807,3969
C0236818,2905
C0236828,2903
C0236964,495
C0237123,2494
C0237326,2203
C0238027,5498
C0238051,2341
C0238051,3346
C0238051,15374
C0238056,1595
C0238056,15427
C0238065,5388
C0238075,5752
C0238093,9126
C0238122,21092
C0238281,6857
C0238286,19248
C0238301,5375
C0238394,17576
C0238395,20040
C0238434,5752
C0238528,7023
C0238528,19095
C0239849,9441
C0239849,19306
C0239946,5155
C0240595,4843
C0240912,5293
C0241144,2610
C0241426,43237
C0241700,43862
C0241772,7774
C0241832,11057
C0241901,21758
C0241908,957317
C0241910,16264
C0242013,6960
C0242032,4982
C0242036,3757
C0242038,4944
C0242216,5346
C0242217,1314
C0242292,8274
C0242301,25419
C0242310,19464
C0242337,21184
C0242338,21184
C0242342,5152
C0242379,21117
C0242380,7915
C0242381,19632
C0242383,3004
C0242387,15483
C0242404,3250
C0242404,21545
C0242407,1315
C0242420,2003
C0242420,4037
C0242422,21095
C0242423,21095
C0242426,1370
C0242429,2258
C0242459,4802
C0242459,5749
C0242461,19167
C0242473,4754
C0242497,8412
C0242497,44345
C0242526,19499
C0242551,5126
C0242552,5126
C0242583,15974
C0242788,5628
C0242997,7013
C0242998,7013
C0259783,21042
C0259785,16642
C0262564,3679
C0262565,6652
C0262935,6809
C0263313,6594
C0263352,43254
C0263372,6523
C0263383,18855
C0263401,44037
C0263409,19562
C0263429,18855
C0263477,4907
C0263505,8757
C0263628,2123
C0263637,10391
C0263666,16367
C0263907,2471
C0263907,6763
C0263984,19127
C0264162,15271
C0264393,4849
C0264395,925
C0264558,2076
C0264573,18978
C0264588,485
C0264600,43862
C0264609,485
C0264611,665
C0264611,5638
C0264628,2905
C0264700,6803
C0265097,1613
C0265097,1631
C0265097,2250
C0265103,1613
C0265103,1631
C0265103,2250
C0265110,6812
C0265222,8300
C0265239,7732
C0265261,17415
C0265282,16068
C0265291,9486
C0265293,15942
C0265319,1734
C0265326,16063
C0265336,18781
C0265344,9874
C0265404,16903
C0265407,15439
C0265412,19881
C0265425,15605
C0265451,13481
C0265499,6823
C0265534,15469
C0265535,15469
C0265541,20022
C0265553,21002
C0265740,15237
C0265767,18058
C0265857,18084
C0265970,6602
C0265971,7417
C0265998,8798
C0266175,1045
C0266268,19034
C0266361,16281
C0266362,2145
C0266432,19155
C0266453,18075
C0266453,19795
C0266468,20135
C0266483,18838
C0266487,5395
C0266508,6995
C0266508,8449
C0266548,19187
C0266647,839
C0266765,5916
C0266766,5916
C0266815,5849
C0266919,2021
C0267494,43343
C0267725,5711
C0267725,7721
C0267954,4982
C0268060,19257
C0268151,18116
C0268155,18116
C0268221,9254
C0268222,9254
C0268226,19248
C0268247,18982
C0268250,18150
C0268251,18150
C0268252,9499
C0268271,18149
C0268272,18149
C0268273,18149
C0268301,19154
C0268318,100429
C0268338,20066
C0268347,7527
C0268354,17569
C0268355,9054
C0268390,16168
C0268398,7101
C0268435,1909
C0268436,18638
C0268443,16383
C0268445,995
C0268445,16122
C0268465,9861
C0268487,4741
C0268490,4741
C0268623,4741
C0268624,10089
C0268680,461
C0268742,2461
C0268743,2461
C0268849,6624
C0269050,918
C0269102,5133
C0269936,21742
C0270192,5099
C0270541,13600
C0270611,43510
C0270638,2694
C0270720,1150
C0270724,2283
C0270742,6497
C0270763,3182
C0270763,20128
C0270764,3182
C0270764,20128
C0270765,1516
C0270765,18687
C0270786,4648
C0270790,1590
C0270790,16567
C0270807,6497
C0270810,2910
C0270819,17768
C0270820,5384
C0270823,2125
C0270831,6892
C0270844,1386
C0270846,1386
C0270847,5384
C0270850,10918
C0270858,5277
C0270860,5475
C0270869,3543
C0270871,2098
C0270876,2098
C0270877,2098
C0270894,6683
C0270895,6683
C0270896,6683
C0270897,6683
C0270898,6683
C0270911,15626
C0270912,15626
C0270914,15626
C0270948,4323
C0270958,23558
C0270959,9710
C0271091,4579
C0271148,5338
C0271185,21084
C0271189,5638
C0271196,4758
C0271197,4758
C0271198,4758
C0271200,4758
C0271215,1941
C0271240,1941
C0271271,1250
C0271370,3546
C0271371,3546
C0271373,6686
C0271382,4843
C0271383,4843
C0271384,4843
C0271385,4843
C0271386,4843
C0271387,4843
C0271388,4843
C0271389,4843
C0271453,5892
C0271527,88
C0271574,6740
C0271623,2146
C0271673,6626
C0271674,6626
C0271676,2960
C0271676,5693
C0271678,6626
C0271680,6626
C0271683,1824
C0271683,1957
C0271685,6626
C0271686,6626
C0271708,4946
C0271710,4946
C0271801,5420
C0271886,2150
C0271933,19403
C0271934,19403
C0271979,19402
C0272202,3079
C0272325,19139
C0272945,43510
C0274859,16013
C0274860,16013
C0274869,23305
C0274888,19140
C0275578,17776
C0275583,17776
C0275590,24388
C0275619,24388
C0275683,6836
C0275767,19633
C0276275,25371
C0276289,890
C0276357,5812
C0276386,21641
C0276496,4975
C0276657,21935
C0276721,1867
C0276758,16426
C0276791,24608
C0276908,5923
C0277004,5884
C0277005,5884
C0277066,15484
C0277131,19143
C0277202,5745
C0277356,19498
C0277839,7774
C0277850,7774
C0278110,1170
C0278114,3757
C0278115,3757
C0278188,6892
C0278191,6892
C0278192,6892
C0278193,17768
C0278194,6892
C0278198,17768
C0278211,7774
C0278510,7959
C0278653,3235
C0278875,18907
C0278876,7959
C0279070,16695
C0279070,16702
C0279637,3046
C0279702,5086
C0280475,16695
C0280475,16702
C0280783,19781
C0280785,19781
C0280788,16698
C0280788,16699
C0280793,16695
C0281328,7667
C0281784,16642
C0282102,19701
C0282126,2050
C0282160,19287
C0282220,10100
C0282295,6897
C0282309,6597
C0282310,6597
C0282312,19095
C0282313,21074
C0282643,10035
C0282644,10035
C0282677,43953
C0286172,7942
C0300933,19136
C0302314,2615
C0302319,6602
C0302356,819
C0302363,1973
C0302363,25389
C0302369,6642
C0302507,5896
C0302892,17410
C0311223,2471
C0311335,2125
C0314657,20573
C0314719,6733
C0332712,5315
C0332881,15525
C0333497,11303
C0333694,18026
C0333992,2093
C0334209,4387
C0334381,4658
C0334421,18327
C0334448,6680
C0334454,11934
C0334464,11934
C0334475,16611
C0334486,3311
C0334495,24235
C0334520,2601
C0334520,19500
C0334529,6248
C0334529,18944
C0334576,21193
C0334578,16698
C0334578,16699
C0334579,19781
C0334580,19781
C0334581,19781
C0334582,19781
C0334583,19781
C0334587,21193
C0334588,18177
C0334590,16695
C0334590,16702
C0334605,16642
C0334606,16642
C0334607,16642
C0334608,16642
C0334609,16642
C0334610,16642
C0334611,16642
C0334634,18876
C0334663,4612
C0338070,19781
C0338106,5401
C0338418,11716
C0338430,15588
C0338457,598
C0338462,17276
C0338468,2420
C0338483,5475
C0338484,5475
C0338486,5475
C0338489,5277
C0338495,5296
C0338508,20250
C0338538,7006
C0338567,1294
C0338582,5620
C0338589,15374
C0338596,6497
C0338630,1627
C0338644,45057
C0338650,800105
C0339166,4854
C0339505,6951
C0339535,16293
C0339543,2174
C0339546,8375
C0339573,5338
C0339623,4896
C0339624,4896
C0339635,1286
C0339636,1286
C0339640,3432
C0339693,3425
C0339696,1020
C0339730,1941
C0340092,306
C0340100,8344
C0340194,21113
C0340228,1305
C0340293,3679
C0340293,6652
C0340485,17990
C0340569,1612
C0340630,5396
C0340642,6650
C0341038,6328
C0341703,1083
C0341816,23158
C0341869,21124
C0341934,24664
C0342200,18612
C0342302,5147
C0342342,1220
C0342467,8728
C0342543,88
C0342731,17708
C0342769,16527
C0342881,18328
C0343034,44083
C0343068,16168
C0343097,6548
C0343115,19314
C0343386,24388
C0343442,6836
C0343525,15306
C0343528,5824
C0343640,7243
C0343683,4944
C0343686,4944
C0343770,758
C0343771,16003
C0343863,6014
C0343941,306
C0343953,45037
C0343954,45037
C0343961,19136
C0344031,5838
C0344243,4843
C0344297,4885
C0344297,8982
C0344452,10911
C0344453,10911
C0344461,16695
C0344461,16702
C0344479,18075
C0344479,19795
C0344523,20374
C0344559,11414
C0344724,6664
C0344724,20437
C0344730,20436
C0344735,15275
C0345054,18082
C0345055,18082
C0345319,2965
C0345360,17471
C0345408,16620
C0345427,8686
C0345836,6801
C0345905,19087
C0346005,2093
C0346322,2640
C0346323,2640
C0346324,3235
C0346327,2640
C0346402,36591
C0346647,21040
C0346990,6901
C0347515,16642
C0348321,6926
C0348991,5723
C0349255,13600
C0349391,665
C0349391,5638
C0349426,1676
C0349506,6597
C0349578,41161
C0349579,41161
C0349604,16642
C0349716,1810
C0349789,1147
C0376171,3336
C0376171,11716
C0376185,15900
C0376186,4592
C0376280,5618
C0376288,1941
C0376304,1326
C0376329,5357
C0376338,2025
C0376338,5084
C0376362,19167
C0376379,5792
C0376384,8575
C0376407,607
C0376407,15758
C0376408,25489
C0376411,6957
C0376416,4876
C0376480,2507
C0376524,7029
C0376544,2334
C0376545,2334
C0376551,989
C0376704,1956
C0376710,5711
C0376710,7721
C0391959,11441
C0391976,3117
C0392115,1445
C0392164,9061
C0392445,6583
C0392533,7237
C0392550,1170
C0392661,42488
C0392697,2145
C0393484,19956
C0393493,6984
C0393540,8890
C0393541,1516
C0393541,18687
C0393546,1516
C0393546,18687
C0393547,1516
C0393547,18687
C0393554,4976
C0393560,4648
C0393561,4648
C0393574,7739
C0393584,1595
C0393584,15427
C0393590,8947
C0393591,18866
C0393598,3441
C0393615,3233
C0393664,5314
C0393666,5284
C0393667,6692
C0393671,2612
C0393672,5115
C0393675,5384
C0393676,5384
C0393679,5384
C0393681,5384
C0393682,5115
C0393683,2612
C0393684,2612
C0393688,2612
C0393691,5384
C0393692,6748
C0393720,17768
C0393729,17768
C0393734,2125
C0393735,21146
C0393739,43537
C0393743,15529
C0393744,43537
C0393759,13600
C0393770,24361
C0393786,8599
C0393787,8599
C0393789,3543
C0393818,11527
C0393835,6626
C0393851,1824
C0393888,1459
C0393912,1292
C0393939,20124
C0393941,6866
C0393953,5394
C0393992,6741
C0394003,6497
C0394007,6497
C0395013,5638
C0395887,1443
C0395932,6008
C0396051,1305
C0396052,1305
C0398353,21113
C0398644,6792
C0398691,17708
C0399352,5486
C0399352,8797
C0399367,7094
C0399372,15048
C0399380,3542
C0403440,957317
C0403447,24327
C0403555,463
C0403557,7671
C0404541,82
C0405582,8000015
C0406458,687
C0406458,15261
C0406486,6604
C0406553,16444
C0406645,8054
C0406670,21722
C0406811,8371
C0409818,16168
C0410174,171
C0410180,19951
C0410203,2921
C0410203,18947
C0410207,2921
C0410207,18947
C0410214,9703
C0410226,16107
C0410480,12126
C0410574,2400
C0422846,6891
C0422850,1386
C0422852,1386
C0422853,1386
C0422854,1386
C0422855,1386
C0422885,24430
C0422891,5638
C0422892,665
C0422892,5638
C0422955,1020
C0422991,4758
C0423061,4896
C0423092,7002
C0423711,21667
C0423712,21667
C0424166,11918
C0426970,1590
C0426970,16567
C0427055,1835
C0428908,1823
C0431086,19445
C0431121,16642
C0431128,18907
C0431129,18907
C0431349,819
C0431362,16296
C0431363,16296
C0431371,22349
C0431376,18869
C0431383,16344
C0431384,22236
C0431637,19128
C0431648,19128
C0431663,9047
C0431664,9047
C0431890,8561
C0432243,19675
C0432272,5516
C0432416,8608
C0432417,8608
C0433895,43797
C0433900,43797
C0433905,43797
C0434858,5309
C0438434,4758
C0442886,100128
C0451680,6647
C0451681,6917
C0452047,43510
C0452122,23176
C0452143,3757
C0452203,15742
C0454545,485
C0454560,4750
C0454576,598
C0454608,665
C0454608,5638
C0454651,16226
C0454653,5638
C0455715,6686
C0455716,6686
C0455717,6686
C0455718,6686
C0455988,15193
C0455990,15193
C0456483,41161
C0456516,3598
C0456891,20110
C0457133,171
C0457190,16642
C0459888,5638
C0472347,2565
C0472381,5264
C0472383,5099
C0472387,6684
C0472388,6684
C0473219,9071
C0473575,7417
C0473878,367
C0474740,1569
C0474740,7039
C0474834,24235
C0475712,4731
C0475732,212
C0475876,1147
C0476089,21251
C0476201,44745
C0477432,1150
C0494053,4944
C0494410,24361
C0494463,4975
C0494475,1386
C0494827,18748
C0495465,6866
C0496779,1236
C0496899,1657
C0497552,20022
C0519066,19186
C0520477,10811
C0520482,3117
C0520680,4731
C0520720,19000
C0520731,4843
C0520799,33938
C0521174,2123
C0521194,7667
C0521659,3182
C0521659,20128
C0521662,1170
C0521664,5277
C0521668,17181
C0521753,4843
C0521754,4843
C0521755,4843
C0521756,4843
C0521757,4843
C0521759,4843
C0521760,4843
C0521761,4843
C0521831,100120
C0522224,6496
C0522253,17181
C0522345,7774
C0524489,5644
C0524524,5129
C0524610,1505
C0524631,5833
C0524632,5833
C0524662,5530
C0524679,5885
C0524686,4508
C0524687,19095
C0524688,19095
C0524702,5279
C0524781,6916
C0524782,6916
C0524783,6916
C0524784,6916
C0524801,3072
C0524851,5559
C0524910,5354
C0525042,1301
C0541798,13600
C0541912,920
C0541912,6734
C0541939,6892
C0542141,1459
C0542428,19669
C0543663,20108
C0543754,6823
C0543754,19929
C0543858,3182
C0543858,20128
C0543859,4976
C0544008,18988
C0544645,6892
C0544679,4758
C0544766,5424
C0544796,21167
C0546123,18958
C0546124,18958
C0546125,18958
C0546126,4975
C0546127,16013
C0546264,2921
C0546264,18947
C0546999,5871
C0546999,18500
C0546999,18857
C0547065,19781
C0549393,7079
C0549393,21698
C0549423,1150
C0549463,16537
C0549471,24674
C0549567,6562
C0549567,19288
C0553548,19170
C0553586,11035
C0553586,18975
C0553604,16120
C0553624,4758
C0553692,5049
C0553730,1314
C0553757,10528
C0553767,6497
C0554591,19127
C0554628,21680
C0554636,5825
C0555198,21042
C0555199,21193
C0555206,115
C0558845,7774
C0558846,7774
C0558847,7774
C0559031,4335
C0563211,4129
C0563621,5638
C0563622,5638
C0563624,5638
C0563625,5638
C0563626,5638
C0566625,2903
C0574044,17474
C0574908,1459
C0576612,7774
C0577628,807
C0577631,5269
C0585265,1810
C0596298,11057
C0597124,24573
C0600040,18301
C0600066,5078
C0600176,5369
C0600178,5269
C0600228,745
C0600241,5367
C0600260,2267
C0600268,7969
C0600272,5531
C0600297,6897
C0600298,5076
C0600298,8226
C0600336,6617
C0600359,4648
C0600518,810000
C0604085,10760
C0677050,17638
C0677499,1459
C0677501,16383
C0677608,6500
C0677866,2912
C0678201,5011
C0678202,5011
C0678213,6248
C0678213,18944
C0678222,21100
C0684743,21545
C0685894,9451
C0685938,21223
C0686346,1153
C0686715,5656
C0687707,1593
C0699728,1595
C0699728,15427
C0699731,1595
C0699731,15427
C0699739,15364
C0699828,18546
C0700053,24573
C0700438,5277
C0700501,5712
C0702139,10920
C0702169,18075
C0702169,19795
C0729353,5047
C0730307,19112
C0730308,19112
C0730525,5146
C0733682,20720
C0740277,21662
C0740343,1397
C0740345,2510
C0740345,5564
C0740376,6857
C0740385,5291
C0740386,5291
C0740387,5291
C0740391,6857
C0740858,2494
C0742186,2959
C0743002,7774
C0743332,3441
C0746706,15342
C0747533,6903
C0747767,5146
C0748038,6930
C0748355,100130
C0750884,1563
C0750885,1563
C0750886,1563
C0750890,716
C0750893,716
C0750895,716
C0750896,716
C0750897,6642
C0750900,4975
C0750901,4975
C0750902,1020
C0750903,1020
C0750905,4736
C0750908,3040
C0750909,3040
C0750910,3040
C0750915,3039
C0750917,598
C0750918,598
C0750919,598
C0750920,598
C0750921,598
C0750927,665
C0750927,5638
C0750928,665
C0750928,5638
C0750929,115
C0750931,115
C0750932,115
C0750935,19781
C0750936,19781
C0750942,24422
C0750944,1292
C0750945,1292
C0750946,1292
C0750951,3996
C0750953,1445
C0750955,1445
C0750958,1941
C0750969,6684
C0750970,6684
C0750974,1657
C0750977,1657
C0750979,1657
C0750986,5269
C0750987,5269
C0750988,6690
C0750989,6690
C0750990,6690
C0750992,800105
C0750993,800105
C0750994,437
C0750995,2913
C0750998,2913
C0751000,5291
C0751001,5291
C0751002,5291
C0751004,5291
C0751005,5291
C0751007,1632
C0751007,6694
C0751008,7154
C0751010,2679
C0751011,2679
C0751012,2679
C0751014,2679
C0751019,5264
C0751020,5264
C0751021,5264
C0751022,5264
C0751024,6497
C0751025,6497
C0751030,20773
C0751031,20773
C0751033,7303
C0751034,7303
C0751036,15626
C0751037,16006
C0751038,16006
C0751039,16006
C0751047,2182
C0751048,2182
C0751049,2182
C0751050,2182
C0751051,2182
C0751052,2182
C0751056,1386
C0751059,3569
C0751060,2633
C0751061,18907
C0751071,1627
C0751074,6626
C0751081,8608
C0751083,7473
C0751084,7473
C0751088,6732
C0751090,1712
C0751091,1712
C0751092,1712
C0751094,3277
C0751094,4532
C0751097,6740
C0751099,1773
C0751099,19383
C0751100,1773
C0751100,19383
C0751101,19383
C0751102,5969
C0751103,17572
C0751104,17572
C0751107,5156
C0751108,3336
C0751108,11716
C0751110,1386
C0751111,5027
C0751112,5384
C0751113,5384
C0751115,5384
C0751117,5754
C0751118,5754
C0751119,5754
C0751123,1386
C0751125,43264
C0751126,43264
C0751127,43264
C0751128,43264
C0751131,2098
C0751132,2098
C0751133,2098
C0751134,1818
C0751141,1835
C0751142,1835
C0751143,1835
C0751152,5546
C0751153,5546
C0751156,10383
C0751157,10383
C0751161,18116
C0751170,5773
C0751185,17181
C0751191,17181
C0751195,1170
C0751197,1711
C0751198,1711
C0751200,2570
C0751202,4737
C0751203,1294
C0751204,1294
C0751205,1294
C0751206,1294
C0751207,7739
C0751208,7739
C0751210,16344
C0751220,9050
C0751220,20528
C0751221,6793
C0751223,6793
C0751225,6793
C0751230,2150
C0751231,2150
C0751232,2150
C0751233,2150
C0751234,2150
C0751235,2150
C0751236,6799
C0751238,6799
C0751239,6799
C0751241,6799
C0751242,6799
C0751249,13600
C0751250,13600
C0751251,13600
C0751252,13600
C0751254,5357
C0751255,2131
C0751262,4681
C0751263,4681
C0751267,9723
C0751268,9723
C0751273,9499
C0751276,18868
C0751278,18868
C0751279,18868
C0751280,15742
C0751303,16642
C0751304,16642
C0751307,889
C0751308,889
C0751312,6913
C0751313,6913
C0751315,1147
C0751316,19773
C0751322,16820
C0751323,16820
C0751324,5301
C0751334,1516
C0751334,18687
C0751335,1516
C0751335,18687
C0751337,10680
C0751338,2905
C0751339,9688
C0751340,9688
C0751341,2565
C0751342,15342
C0751343,15342
C0751344,15342
C0751345,15342
C0751346,15342
C0751356,21167
C0751357,21167
C0751360,9710
C0751362,21107
C0751364,2510
C0751364,5564
C0751365,2510
C0751365,5564
C0751367,3615
C0751368,3615
C0751371,21667
C0751372,21667
C0751373,21667
C0751376,19790
C0751379,1569
C0751379,7039
C0751380,1569
C0751380,7039
C0751381,19056
C0751395,16695
C0751395,16702
C0751396,16702
C0751398,2017
C0751399,2017
C0751400,2017
C0751401,3425
C0751402,2135
C0751406,5298
C0751413,1945
C0751414,6966
C0751415,6966
C0751418,24417
C0751419,24417
C0751420,24417
C0751421,24417
C0751422,17953
C0751425,1406
C0751427,1406
C0751428,1406
C0751435,9861
C0751436,9861
C0751437,3381
C0751438,3381
C0751445,17373
C0751446,17373
C0751447,17373
C0751448,1824
C0751448,1957
C0751449,1824
C0751449,1957
C0751452,6915
C0751460,1590
C0751460,16567
C0751461,1590
C0751461,16567
C0751462,2959
C0751463,2959
C0751466,43303
C0751467,43303
C0751468,7774
C0751469,7774
C0751470,7774
C0751471,7774
C0751472,7774
C0751473,7774
C0751474,7774
C0751475,7774
C0751476,7774
C0751477,7774
C0751478,7774
C0751479,7774
C0751480,7774
C0751481,7774
C0751483,8380
C0751484,8380
C0751485,5942
C0751486,5942
C0751492,24333
C0751494,1386
C0751495,1386
C0751496,1386
C0751500,2692
C0751501,2692
C0751502,2692
C0751508,3406
C0751508,19045
C0751509,3406
C0751509,19045
C0751510,3406
C0751510,19045
C0751511,3406
C0751511,19045
C0751512,4730
C0751513,4730
C0751514,4730
C0751515,43797
C0751517,21234
C0751518,21234
C0751519,21234
C0751522,2125
C0751523,2125
C0751524,2125
C0751525,3432
C0751526,3432
C0751530,5099
C0751531,6983
C0751532,6983
C0751542,5977
C0751543,5977
C0751544,8783
C0751548,5979
C0751549,5979
C0751550,5979
C0751553,2420
C0751554,2420
C0751555,2420
C0751562,5715
C0751567,2872
C0751568,6042
C0751569,25370
C0751571,4180
C0751572,1613
C0751572,1631
C0751572,2250
C0751579,485
C0751583,2282
C0751583,19376
C0751584,2282
C0751584,19376
C0751585,2282
C0751585,19376
C0751586,2282
C0751586,19376
C0751588,2071
C0751590,2071
C0751591,2713
C0751592,3107
C0751594,19609
C0751602,19064
C0751603,19064
C0751604,19064
C0751605,19064
C0751612,7122
C0751615,8813
C0751617,16296
C0751620,2714
C0751622,4941
C0751622,16822
C0751628,5625
C0751629,5697
C0751630,5697
C0751631,5697
C0751633,1612
C0751634,1612
C0751635,1612
C0751636,1612
C0751637,5723
C0751638,6764
C0751640,6710
C0751641,6710
C0751642,2612
C0751643,2612
C0751645,5429
C0751647,6731
C0751651,4069
C0751656,18958
C0751657,18958
C0751663,10079
C0751664,10079
C0751665,10079
C0751666,10079
C0751667,10079
C0751668,7182
C0751669,7182
C0751670,7182
C0751671,7182
C0751676,20799
C0751677,21193
C0751678,16733
C0751679,16733
C0751680,16733
C0751688,2532
C0751689,2547
C0751690,2675
C0751691,2547
C0751692,16748
C0751693,3754
C0751694,3754
C0751712,6649
C0751713,7827
C0751716,2283
